"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
3.53686666667,0.79296875,36.02734375,20.3572469205,169.693587664
3.57023333333,-0.90234375,32.59765625,-9.96724629607,-12.3736940157
3.6036,-0.90234375,32.59765625,-13.7525235177,-124.566189017
3.63696666667,-1.9453125,25.390625,-12.6988896523,-245.23978626
3.67033333333,-1.9453125,14.40234375,-4.30559024303,-308.848052994
3.7037,-1.9453125,3.33203125,-4.19827568278,-335.166135937
3.73706666667,-1.9453125,-7,-9.95423847018,-378.517966414
3.77043333333,-2.9453125,-21.0703125,-9.15425720151,-439.947422377
3.8038,-2.9453125,-38,3.66495483578,-460.29816536
3.83716666667,-1.90234375,-52.45703125,-2.169054904,-460.971320353
3.87053333333,-4.0703125,-67.6953125,14.5850243511,-485.208151232
3.9039,-0.5546875,-85.01171875,19.8304299849,-498.450117574
3.93726666667,-1.59765625,-101.63671875,-2.79668248468,-487.091033975
3.97063333333,-1.59765625,-120,-4.7446043542,-405.694565858
4.004,-2.29296875,-128.63671875,2.20157446691,-313.452823209
4.03736666667,-1.20703125,-139.83203125,6.61122731463,-237.233469661
4.07073333333,-1.5546875,-147.5546875,3.2389485512,-76.5055257256
4.1041,-1.5546875,-145.2890625,12.2501196713,94.2221840622
4.13746666667,-0.4296875,-140.47265625,13.3102574514,240.78785798
4.17083333333,-0.16796875,-127.27734375,2.900745088,327.628101072
4.2042,-0.8203125,-116.859375,3.77226939719,360.479364375
4.23756666667,0.09765625,-104.7890625,4.55599088473,430.477725407
4.27093333333,0.48828125,-88.02734375,-14.9557473785,498.934659099
4.3043,-2.16796875,-72.01171875,-6.39659819232,577.550704484
4.33766666667,-0.734375,-48.66796875,21.0173940661,624.196766787
4.37103333333,2,-27.52734375,-17.9898226783,582.682291676
4.4044,-3.20703125,-9.125,-24.7961673722,507.110077404
4.43776666667,-1.08203125,7.9296875,2.49425054166,379.522820935
4.47113333333,-2.125,16.1796875,10.5103230106,255.194024729
4.5045,-0.04296875,23.47265625,8.44858266685,159.212532255
4.53786666667,-1.34765625,26.47265625,-3.70072635706,71.5495442091
4.57123333333,-0.3046875,32.33203125,-14.14601024,-107.317812399
4.6046,-2.38671875,16.27734375,-19.6060449953,-207.988625946
4.63796666667,-2.38671875,13.84765625,-4.73484848495,-189.624828298
4.67133333333,-2.734375,7.90234375,9.78188478254,-265.008429076
4.7047,-0.6953125,-4.29296875,1.44386863133,-326.096429599
4.73806666667,-2.734375,-16.0546875,-5.99335560369,-345.152893986
4.77143333333,-2.734375,-25.734375,23.69700612,-393.096486852
4.8048,0.390625,-41.0703125,12.7964483417,-464.236284529
4.83816666667,-0.609375,-60.859375,-27.0497731445,-436.506852529
4.87153333333,-2.65234375,-69.4453125,-35.8658268828,-424.058363517
4.9049,-4.6953125,-85.63671875,0.325195637002,-491.308821367
4.93826666667,-1.95703125,-105.3046875,22.9815757169,-476.727049001
4.97163333333,-2,-119.4140625,13.3557848402,-403.27836227
5.005,-1.3046875,-132.83203125,5.17386259513,-297.859692381
5.03836666667,-1.3046875,-139.34765625,-11.7265546958,-180.177895025
5.07173333333,-2.65234375,-144.984375,-9.59977522524,-48.9874708644
5.1051,-2.65234375,-144.984375,12.3054029301,144.832381156
5.13846666667,-1.95703125,-135.65234375,34.6333354155,335.569378545
5.17183333333,0.5546875,-119.06640625,30.9748844918,428.220867683
5.2052,1.640625,-103.69140625,-11.2550210191,428.95906176
5.23856666667,-1.4453125,-93.40234375,-20.2044049712,492.661635247
5.27193333333,-1.4453125,-73,12.2208520652,599.348568111
5.3053,0.29296875,-48.65234375,22.3767118269,585.791161941
5.33866666667,2.33203125,-31.33203125,-22.9880796297,502.355717206
5.37203333333,-2.484375,-18.95703125,-41.3876488112,503.110171087
5.4054,-2.359375,1.61328125,-9.25506785049,506.853172848
5.43876666667,-1.3203125,18.9296875,-16.2923014492,401.291416925
5.47213333333,-4.09765625,32.08203125,-8.08111159695,190.002055238
5.5055,-2.01171875,28.95703125,2.60481705679,36.0772040463
5.53886666667,-3.01171875,32.73828125,-6.74780948313,-62.3465076594
5.57223333333,-4.01171875,25.65234375,19.2385739268,-162.536031681
5.6056,-0.9296875,18.875,21.5246992568,-176.379609967
5.63896666667,-0.9296875,13.40234375,-15.8532873384,-186.85090951
5.67233333333,-2.97265625,8.27734375,-29.6448343333,-249.064086957
5.7057,-4.01171875,0.72265625,-14.3281197967,-410.910703864
5.73906666667,-3.66796875,-21.5390625,-2.30563707109,-507.558847413
5.77243333333,-3.66796875,-38.1640625,-3.18041333662,-466.385827721
5.8058,-3.66796875,-51.6640625,-9.61928696239,-438.949071748
5.83916666667,-4.70703125,-66.47265625,-4.22103937771,-437.755603778
5.87253333333,-4.70703125,-79.234375,19.7523830341,-479.579014743
5.9059,-3.09765625,-98.6796875,34.7373980163,-505.692224421
5.93926666667,-1.09765625,-117.69140625,14.8907082503,-402.013351239
5.97263333333,-2.13671875,-126.2890625,-7.55104270768,-267.216507454
6.006,-2.13671875,-133.5390625,-15.5443514815,-168.620442052
6.03936666667,-3.1796875,-137.97265625,-18.9263861146,-54.1060502019
6.07273333333,-4.1796875,-139.70703125,-0.959327131167,126.172655471
6.1061,-3.13671875,-130.02734375,13.5574061343,319.407155332
6.13946666667,-2.4453125,-115.95703125,5.12508325014,454.451147818
6.17283333333,-2.75,-98.984375,-5.22914585416,559.843802039
6.2062,-2.75,-80.58203125,-16.6467646921,686.84570635
6.23956666667,-4.79296875,-48.84765625,-5.5933649683,686.019709471
6.27293333333,-2.75,-29.13671875,1.63573405817,523.132466499
6.3063,-3.83203125,-16.6796875,-9.20954045656,426.23717427
6.33966666667,-5.91796875,-1.83203125,36.4511790306,372.231934736
6.37303333333,0.0703125,3.640625,41.3453733789,437.046677289
6.4064,0.109375,28.20703125,-31.8008814065,463.605404988
6.43976666667,-4.70703125,43.36328125,-39.963291918,263.23611285
6.47313333333,-4.70703125,45.36328125,5.42426323768,67.9821480582
6.5065,-2.66796875,41.11328125,14.7378662987,37.4430257232
6.53986666667,-2.359375,47.54296875,-10.6501571352,14.7964015178
6.57323333333,-4.359375,47.54296875,-16.324821013,-135.925272645
6.6066,-4.359375,41.02734375,1.38208145918,-348.876384013
6.63996666667,-3.3203125,16.27734375,-2.53327401765,-356.131498716
6.67333333333,-4.359375,15.23828125,-12.0907738098,-299.378356022
6.7067,-4.359375,0.34765625,-15.4793123539,-338.590446001
6.74006666667,-5.40234375,-6.5546875,-16.9069212046,-407.53192121
6.77343333333,-6.40234375,-25.95703125,3.11212225321,-509.757169923
6.8068,-4.3203125,-42.84765625,0.972334955685,-544.374245528
6.84016666667,-5.359375,-62.25,-21.1832438406,-564.178659892
6.87353333333,-7.359375,-82.65234375,-1.71052905489,-515.373298586
6.9069,-6.70703125,-98.625,42.7957459176,-409.144891555
6.94026666667,-2.58203125,-108,37.8592761425,-339.10100317
6.97363333333,-1.54296875,-122.19140625,-32.6854135466,-237.753782681
7.007,-7.359375,-126.359375,-39.5990727989,-68.8731841059
7.04036666667,-6.359375,-126.359375,12.2891431497,89.6694451398
7.07373333333,-4.66796875,-119.8046875,24.3213817436,235.766837334
7.1071,-4.66796875,-108.4296875,32.1618485672,319.000660789
7.14046666667,-2.66796875,-100.56640625,35.2089316942,440.184815193
7.17383333333,-1.625,-77.734375,20.5523643029,518.303311283
7.2072,-0.9296875,-62.1953125,-2.67636009732,495.351003149
7.24056666667,-2.66796875,-46.6953125,-3.44056984708,514.456246887
7.27393333333,-1.625,-27.76171875,9.68107413457,524.878767075
7.3073,-1.625,-11.1796875,10.0485452043,516.391160904
7.34066666667,-0.54296875,7.83203125,1.00810647747,468.034569606
7.37403333333,-0.54296875,23.02734375,-31.6155198985,340.252195726
7.4074,-4.97265625,28.58203125,-5.69417561567,255.450929272
7.44076666667,-1.15234375,38.61328125,26.5944992522,205.5854302
7.47413333333,-1.15234375,44.8203125,7.3331616298,94.4335612316
7.5075,-1.15234375,44.4296875,-2.79017857168,-5.57710518644
7.54086666667,-1.15234375,44.4296875,-17.911775725,-111.499828299
7.57423333333,-3.1953125,36.5703125,-8.68272352686,-205.22446304
7.6076,-2.1953125,31.52734375,12.4484890093,-314.233292738
7.64096666667,-1.15234375,15.29296875,3.21943681308,-411.278174958
7.67433333333,-2.1953125,1.8359375,-1.56419101741,-443.979848284
7.7077,-1.45703125,-13.75,-4.03242590723,-479.452188419
7.74106666667,-2.5,-31.4140625,-7.16405989834,-477.647352656
7.77443333333,-1.41796875,-46.52734375,-23.5214004746,-454.981216706
7.8078,-3.5,-59.6796875,-53.3320845791,-484.248824076
7.84116666667,-6.1953125,-78.9140625,-45.4721060199,-505.698728364
7.87453333333,-7.234375,-94.8046875,-15.3752497511,-478.58716805
7.9079,-8.3203125,-113.77734375,40.3925501553,-365.643471098
7.94126666667,-2.8046875,-120.984375,47.9435928674,-199.117288963
7.97463333333,-2.84765625,-123.72265625,-5.11207542557,-109.776291419
8.008,-4.890625,-128.84765625,-17.661375082,-6.2892836306
8.04136666667,-4.890625,-126.45703125,-5.97059190796,149.947708544
8.07473333333,-4.890625,-117.859375,2.60481705788,280.282868179
8.1081,-4.890625,-106.09765625,14.6175439139,367.718219268
8.14146666667,-3.84765625,-92.63671875,22.9783237602,438.191365932
8.17483333333,-2.84765625,-78.9140625,15.7459727774,553.174039511
8.2082,-2.84765625,-56.77734375,7.39494880037,677.431292638
8.24156666667,-1.8046875,-28,-12.4777566188,641.328072981
8.27493333333,-4.234375,-10.4140625,-16.8646457718,502.069545045
8.3083,-4.234375,2.73828125,11.5151775291,422.754328992
8.34166666667,-2.1953125,15.5,6.6925262241,403.112512495
8.37503333333,-3.1953125,30.6953125,-13.3200133203,360.599686779
8.4084,-3.1953125,41.72265625,-29.7846684546,255.268819713
8.44176666667,-6.234375,48.1953125,-17.2678883624,128.88478709
8.47513333333,-5.234375,50.36328125,17.5995879131,-4.07144938436
8.5085,-3.54296875,47.27734375,12.6045829159,-118.793966447
8.54186666667,-3.54296875,42.8046875,-15.3134625797,-230.508423872
8.57523333333,-5.234375,30.8203125,-28.1847059199,-300.103542298
8.6086,-6.27734375,19.1796875,-16.0516566762,-283.232392599
8.64196666667,-6.27734375,12.97265625,-0.543076714952,-298.978365387
8.67533333333,-6.27734375,5.41796875,13.8793498171,-462.103001174
8.7087,-5.234375,-20.15234375,24.5555226011,-564.783523742
8.74206666667,-4.1953125,-39.5546875,24.292114136,-488.271494138
8.77543333333,-4.1953125,-49.9296875,35.7227408014,-463.485082631
8.8088,-1.765625,-65.77734375,41.3713890249,-539.480051175
8.84216666667,0.015625,-91.95703125,9.599775225,-466.392331636
8.87553333333,-0.984375,-99.90234375,-25.4433066944,-310.522810526
8.9089,-3.0703125,-108.88671875,-24.4221923898,-233.142508525
8.94226666667,-3.0703125,-115.7890625,-6.9104073009,-143.45355166
8.97563333333,-3.0703125,-120.52734375,2.60481705788,-6.27302385172
9.009,-3.0703125,-117.13671875,16.2044986259,161.966939303
9.04236666667,-2.02734375,-107.8046875,25.7132190731,281.12512488
9.07573333333,-0.984375,-98.5546875,23.2384802707,392.972912511
9.1091,0.75,-80.5390625,-8.48110223004,461.582688128
9.14246666667,-2.41796875,-65.3046875,-19.9572562865,459.205508041
9.17583333333,-2.109375,-49.375,6.6177312282,442.3311064
9.2092,-0.109375,-37.22265625,-12.3054029299,462.824935468
9.24256666667,-2.890625,-20.6796875,-31.2805683908,538.244307785
9.27593333333,-2.890625,0.45703125,-32.3602179078,561.034018076
9.3093,-5.58203125,19.86328125,-19.9475004151,487.780448701
9.34266666667,-4.54296875,34.40234375,3.20968094514,364.980072018
9.37603333333,-3.45703125,44.77734375,-21.0661734111,223.432166794
9.4094,-7.5,46.8203125,-9.7298534793,143.424284044
9.44276666667,-4.33203125,54.41796875,6.95918664772,61.9205013759
9.47613333333,-5.33203125,53.41796875,-15.1833843252,-78.5119828106
9.5095,-7.02734375,48.33203125,2.20157446686,-197.631144889
9.54286666667,-4.984375,38.73828125,11.2907925416,-273.502539132
9.57623333333,-4.984375,29.48828125,-9.3688863224,-325.224905309
9.6096,-6.02734375,16.33203125,-20.8743079824,-366.475971934
9.64296666667,-7.0703125,6.73828125,-14.7606299953,-446.92612076
9.67633333333,-7.0703125,-10.8046875,-3.21943681312,-584.236726828
9.7097,-7.0703125,-38.5,4.80964348169,-559.622668978
9.74306666667,-7.0703125,-49.9140625,19.3458884868,-476.060397941
9.77643333333,-5.72265625,-66.4140625,29.4822365144,-472.34015985
9.8098,-4.29296875,-84.4453125,19.1019917574,-397.13866861
9.84316666667,-4.29296875,-92.95703125,1.60971840618,-330.018289007
9.87653333333,-4.984375,-104.02734375,3.912103522,-313.046328677
9.9099,-3.25,-114.31640625,-10.0973245494,-275.008194917
9.94326666667,-6.33203125,-126.38671875,-4.64054175057,-122.172749127
9.97663333333,-4.29296875,-124.38671875,19.0369526313,89.6011540515
10.01,-4.29296875,-119.26171875,23.0368589698,264.527139463
10.0433666667,-2.5546875,-103.375,20.5100888754,350.486102525
10.0767333333,-2.5546875,-93.34765625,6.65350274651,368.810876666
10.1101,-2.5546875,-84.7890625,2.30563707256,529.52256059
10.1434666667,-2.5546875,-57.40234375,0.839004750445,659.500005343
10.1768333333,-1.515625,-34.22265625,-22.5750811753,614.733573829
10.2102,-4.640625,-14.1640625,-28.9814352106,499.43871219
10.2435666667,-4.640625,-3.83203125,-4.8941943464,446.565153658
10.2769333333,-4.640625,13.0546875,14.99477086,464.876920048
10.3103,-2.984375,30.25,18.3833093998,408.387185596
10.3436666667,-4.02734375,40.625,28.0903991923,336.616508549
10.3770333333,-0.25,53.08203125,11.8013497041,237.051360142
10.4104,-1.25,57.515625,-53.2768012872,104.182926398
10.4437666667,-5.6796875,61.640625,-68.7886332598,-67.1594031142
10.4771333333,-7.375,51.61328125,-41.4559398981,-200.196938526
10.5105,-8.0703125,45.40234375,-17.7231622522,-255.863927671
10.5438666667,-8.0703125,36.11328125,-7.18682359199,-342.817989358
10.5772333333,-8.0703125,22.95703125,-10.9590929936,-432.741087117
10.6106,-9.109375,5.72265625,-6.91691120601,-476.834363382
10.6439666667,-9.109375,-10.47265625,10.4257721478,-472.278372754
10.6773333333,-8.0703125,-27.0546875,18.3377820168,-434.344301592
10.7107,-7.02734375,-37,6.23725233203,-456.369801933
10.7440666667,-8.02734375,-56.3203125,4.17551198251,-509.457990026
10.7774333333,-8.02734375,-73.90234375,32.3732257408,-483.5236379
10.8108,-5.25,-88.7890625,43.2315080461,-437.921453381
10.8441666667,-3.5546875,-105.109375,12.8354718208,-327.537046344
10.8775333333,-4.59765625,-111.31640625,-12.952542257,-195.923867826
10.9109,-5.640625,-117.1796875,-6.6892742597,-84.9866279244
10.9442666667,-5.640625,-117.1796875,18.1361607212,34.5162649889
10.9776333333,-3.640625,-115.44140625,25.8432973333,166.230254143
11.011,-3.640625,-107.109375,21.827131201,315.950325589
11.0443666667,-2.640625,-91.9140625,27.8367465983,399.102850353
11.0777333333,-0.5546875,-78.0703125,4.80639151889,409.070096626
11.1111,-3.6796875,-66.734375,13.8565861205,471.881633815
11.1444666667,0.140625,-45.25,26.3083271045,510.118137138
11.1778333333,0.140625,-36.26171875,-11.0078723434,627.933264757
11.2112,-1.59765625,-2.625,-24.0222017414,707.089134496
11.2445666667,-2.29296875,20.25,-16.7735909928,533.353365463
11.2779333333,-2.29296875,31.625,-15.840279515,374.921302711
11.3113,-3.33203125,43.390625,-15.1541167114,255.727345488
11.3446666667,-3.33203125,48.20703125,-14.2825924101,166.191230666
11.3780333333,-4.33203125,53.33203125,-12.5558035745,104.758522748
11.4114,-4.33203125,56.0703125,-6.80309274314,16.8971653035
11.4447666667,-4.33203125,57.0703125,-11.2517690675,-137.856934761
11.4781333333,-5.375,45.65234375,-7.81445117773,-264.774288264
11.5115,-5.375,37.70703125,7.81445116602,-341.286317742
11.5448666667,-4.33203125,23.25,9.55099588237,-414.517123581
11.5782333333,-4.33203125,8.015625,-1.73329274892,-432.380119949
11.6116,-4.33203125,-5.09765625,-15.6191464746,-459.169736374
11.6449666667,-5.375,-21.375,-27.7554476884,-510.238459553
11.6783333333,-7.45703125,-41.34765625,-6.94617881988,-503.292280722
11.7117,-5.375,-55.5390625,3.44382179412,-476.170964298
11.7450666667,-6.41796875,-72.734375,-7.78518357098,-452.265833203
11.7784333333,-6.41796875,-86.15234375,-6.79658882592,-415.095971804
11.8118,-6.41796875,-100.26171875,-15.1703764832,-373.035167822
11.8451666667,-8.45703125,-112.375,3.79503309142,-285.505510174
11.8785333333,-6.375,-121.70703125,27.4335040069,-130.611575944
11.9119,-5.375,-120.70703125,18.9524017626,21.804367488
11.9452666667,-5.375,-119.01171875,13.1671713734,142.832428008
11.9786333333,-4.33203125,-111.8046875,4.2665667683,273.398476573
12.012,-5.02734375,-100.0390625,-1.92841011468,374.810736008
12.0453666667,-6.0703125,-85.9296875,31.4756857809,453.722709665
12.0787333333,-2.29296875,-68.38671875,47.6509168071,490.635666487
12.1121,-1.29296875,-55.234375,19.8987210691,570.129739845
12.1454666667,-1.29296875,-28.58203125,-4.06169351347,589.950414279
12.1788333333,-1.29296875,-13.08203125,-31.9667311953,529.727434118
12.2122,-4.45703125,8.015625,-30.779767086,435.492242003
12.2455666667,-4.45703125,14.140625,1.51866363715,384.52758184
12.2789333333,-2.72265625,30.41796875,-3.7885291843,414.013070353
12.3123,-5.5,45.875,7.81770313071,333.842589574
12.3456666667,-2.45703125,54.8203125,20.0970904214,183.342048606
12.3790333333,-2.45703125,58.20703125,-9.80464848027,14.3931589351
12.4124,-3.45703125,57.20703125,-30.3992881928,-181.881920074
12.4457666667,-5.5,43.015625,-25.4400547427,-288.972095675
12.4791333333,-5.5,34.8046875,-8.50386592447,-308.529361306
12.5125,-5.5,24.16796875,-5.17386259704,-362.076074852
12.5458666667,-5.5,11.4453125,-12.1525609839,-429.030604887
12.5792333333,-6.54296875,-5.484375,-14.7476221721,-475.91080803
12.6126,-6.54296875,-21.984375,-10.3834967064,-479.657061554
12.6459666667,-7.58203125,-35.09765625,5.22589389128,-530.706272985
12.6793333333,-7.58203125,-58.1953125,52.0247981354,-547.200195752
12.7127,-2.375,-76.5546875,52.0150422156,-434.526410948
12.7460666667,-2.375,-86.9296875,6.05189081102,-323.800548448
12.7794333333,-3.41796875,-94.83203125,-6.95268273719,-296.243470119
12.8128,-3.41796875,-106.125,-3.47308941189,-287.778627512
12.8461666667,-3.41796875,-115.76171875,0.832500832501,-221.028971077
12.8795333333,-3.41796875,-123.6640625,5.93482038667,-63.5985108925
12.9129,-3.41796875,-123.6640625,18.6369619823,186.954972021
12.9462666667,-1.375,-108.08203125,16.6044892639,353.347824138
12.9796333333,-2.41796875,-94.234375,17.7751935476,362.202901312
13.013,-2.41796875,-86.375,68.4764453836,412.01962088
13.0463666667,4.52734375,-68.0546875,57.2344322539,487.360946442
13.0797333333,3.484375,-50.77734375,-6.35107081719,490.28770716
13.1131,1.75,-36.27734375,-18.4841200362,514.514781925
13.1464666667,1.75,-16.9140625,-16.4711590428,537.28172878
13.1798333333,2.4453125,0.3203125,-52.0475618273,536.875234244
13.2132,-2.765625,21.765625,-61.0132055137,456.22346389
13.2465666667,-2.765625,30.3203125,-38.4381243789,376.531021121
13.2799333333,-4.84765625,46.20703125,-26.8318920734,296.422327731
13.3133,-4.84765625,52.375,-6.7803290602,149.827386077
13.3466666667,-3.8046875,59.23828125,-24.6823489127,-67.9106050413
13.3800333333,-7.9296875,45.47265625,-8.18192224819,-218.980238575
13.4134,-4.8046875,39,17.6223515808,-209.074779333
13.4467666667,-4.8046875,32.48828125,-5.87303322185,-216.49249192
13.4801333333,-5.8046875,24.97265625,-15.4467927921,-234.31971676
13.5135,-5.8046875,20.890625,-25.2969686411,-360.554159245
13.5468666667,-8.234375,-0.8203125,-12.4094655395,-444.457885955
13.5802333333,-7.1953125,-12.15234375,13.5736659254,-440.753907612
13.6136,-6.15234375,-28.0390625,8.38679548966,-482.057005325
13.6469666667,-6.15234375,-44.97265625,-7.80794726433,-500.163898686
13.6803333333,-7.1953125,-61.90234375,-11.8371212206,-501.337854941
13.7137,-8.234375,-79.52734375,19.895469099,-459.677041535
13.7470666667,-5.109375,-94.72265625,30.9683805837,-363.324826275
13.7804333333,-5.8046875,-103.31640625,27.8302426841,-286.513616621
13.8138,-2.0703125,-109.7890625,-5.99335560246,-297.687338605
13.8471666667,-6.1953125,-123.63671875,-38.3991009186,-280.894236066
13.8805333333,-7.234375,-138.13671875,-3.56739614091,-14.1395063251
