"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
33.7003333333,98.313113766,1.41470427745,-1315.64520155,-232.20943945
33.7337,69.119667624,-4.72782353375,-1301.8259709,-135.474555219
33.7670666667,17.8796669051,-8.31395042189,-1430.6371209,-18.6011067082
33.8004333333,-33.9937410135,-5.36289044065,-1372.47549252,79.5034289405
33.8338,-74.6216632901,-3.31670175205,-1284.4604771,182.648194146
33.8671666667,-114.323208997,7.42270017773,-1310.11180047,276.097330626
33.9005333333,-167.463846233,15.4874139578,-1196.79589891,353.088930265
33.9339,-194.778506197,28.1947785695,-1054.18391644,485.758094681
33.9672666667,-237.892685778,53.424114707,-903.999490066,474.363662959
34.0006333333,-257.674232532,61.59637769,-700.251705741,416.788016056
34.034,-276.994757214,76.2245822993,-690.640221024,469.438266528
34.0673666667,-305.553126503,94.4024350147,-639.37353497,475.113955898
34.1007333333,-324.36369133,112.306001179,-477.910725367,368.747711598
34.1341,-334.052477302,120.183848986,-384.348190288,220.255316988
34.1674666667,-350.45303463,123.635814729,-276.710836979,153.473869218
34.2008333333,-354.871606397,130.26970583,-113.218931341,95.3905536103
34.2342,-355.914274006,131.225134664,3.80329655449,10.1818581104
34.2675666667,-355.914274006,131.225134664,159.141126117,-90.0946872192
34.3009333333,-345.625727165,125.461397724,319.54425915,-199.700406431
34.3343,-334.581871396,118.338688456,474.654179379,-312.798796881
34.3676666667,-312.75884051,103.080761028,586.184621028,-383.085225237
34.4010333333,-292.492966278,90.8007144126,622.951314746,-395.629678492
34.4344,-271.825576814,78.1902108744,666.924712111,-432.77692222
34.4677666667,-251.989904347,60.7184890476,822.020593477,-430.145719081
34.5011333333,-213.511882304,47.1065775225,917.858606219,-370.937900359
34.5345,-195.740339207,37.1496282855,1121.75679784,-336.157830038
34.5678666667,-140.428835426,27.0956818155,1346.52839706,-358.009259937
34.6012333333,-90.3975189066,10.6334425371,1180.01588435,-312.378208042
34.6346,-66.8958894739,4.7506263275,1146.86101743,-220.330851322
34.6679666667,-22.473354993,-3.60870866787,1318.14189335,-127.212083736
34.7013333333,22.3257317727,-4.74161572511,1466.67655163,-5.91463932153
34.7347,82.2879381107,-3.82053685658,1431.16979464,110.029548249
34.7680666667,121.872244591,3.08064348587,1270.71015552,211.908556101
34.8014333333,162.218314788,10.4451800074,1216.10903745,301.987697007
34.8348,202.231643147,24.3561207601,1167.22261704,357.724883175
34.8681666667,244.8125596,35.2511876887,1000.4614163,377.441353664
34.9015333333,272.307456084,49.3115368159,755.011479453,407.917492271
34.9349,289.701907919,63.931843691,648.208271584,397.069760022
34.9682666667,310.493402033,71.4044619535,670.525393196,481.005719808
35.0016333333,340.348692378,101.164744122,552.276014541,427.098399787
35.035,350.577507092,104.739320959,351.134117899,247.627808751
35.0683666667,359.616448745,111.655802013,247.729422463,207.922668399
35.1017333333,365.200836745,119.156528626,199.402954652,156.674387005
35.1351,373.952098903,123.706646524,119.429324813,63.7858470213
35.1684666667,375.645797841,123.780595017,-38.3588630188,-52.9028313386
35.2018333333,375.645797841,123.780595017,-312.922295213,-256.740184939
35.2352,351.943314911,103.367903874,-516.136261442,-365.79025461
35.2685666667,338.069057546,94.8092588337,-615.101043781,-346.375293145
35.3019333333,310.290046173,81.1666018395,-675.010453292,-336.680378457
35.3353,288.227139319,72.9033978699,-605.643367765,-334.11396383
35.3686666667,273.921818266,60.1579026422,-663.548511797,-371.591676836
35.4020333333,247.464995325,46.1428767847,-821.380580063,-361.504409655
35.4354,223.570739369,37.107649444,-1077.90742263,-371.884339757
